,Text,Response,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,v_16,v_17,v_18,v_19,v_20,v_21,v_22,v_23,v_24,v_25,v_26,v_27,v_28,v_29,v_30,v_31,v_32,v_33,v_34,v_35,v_36,v_37,v_38,v_39,v_40,v_41,v_42,v_43,v_44,v_45,v_46,v_47,v_48,v_49,v_50,v_51,v_52,v_53,v_54,v_55,v_56,v_57,v_58,v_59,v_60,v_61,v_62,v_63,v_64,v_65,v_66,v_67,v_68,v_69,v_70,v_71,v_72,v_73,v_74,v_75,v_76,v_77,v_78,v_79,v_80,v_81,v_82,v_83,v_84,v_85,v_86,v_87,v_88,v_89,v_90,v_91,v_92,v_93,v_94,v_95,v_96,v_97,v_98,v_99
264,"['sono', 'aperte', 'porte']",one_yesno,0.17380625009536743,-0.0556323379278183,0.07101411372423172,0.01722877100110054,0.07537368685007095,0.03126059100031853,0.2092987447977066,0.007076144218444824,-0.05573560670018196,-0.025076111778616905,-0.007229013834148645,-0.02719234488904476,-0.009983445517718792,0.10482864826917648,0.05859854444861412,0.08845636248588562,0.05067295953631401,-0.03771553188562393,0.013583567924797535,-0.02260170876979828,0.0650431364774704,0.0903216302394867,0.08167901635169983,-0.04439786076545715,0.06979737430810928,-0.11784381419420242,0.024898001924157143,-0.07922004163265228,0.00893381703644991,0.03051728755235672,0.017379997298121452,0.10289308428764343,-0.01036102045327425,0.05505136772990227,0.09122586250305176,-0.008146318607032299,0.12552379071712494,0.21910548210144043,-0.25069311261177063,-0.14094452559947968,-0.007591639179736376,-0.0299737099558115,0.024342739954590797,-0.01101921871304512,-0.07658154517412186,-0.10652157664299011,-0.008083241991698742,0.02077009342610836,0.04397224262356758,-0.03099208138883114,0.01686759479343891,-0.016184277832508087,-0.08764410763978958,0.06725788861513138,-0.008952904492616653,0.013878206722438335,0.0935283899307251,-0.02434592694044113,-0.04338325560092926,0.050364118069410324,-0.03712615743279457,-0.05559384450316429,0.023791396990418434,0.01996649242937565,-0.04898592829704285,0.025791458785533905,-0.04814332723617554,0.022003477439284325,0.0005676547880284488,0.009130174294114113,-0.04575209692120552,0.04854579269886017,-0.02977634407579899,-0.010311377234756947,-0.00496417423710227,-0.022275038063526154,0.046929944306612015,0.07461705803871155,0.07643606513738632,0.028662165626883507,0.04712172970175743,-0.049590181559324265,0.021193532273173332,-0.0613105446100235,-0.028116533532738686,-0.045344043523073196,-0.043488699942827225,-0.002636109245941043,-0.0432417206466198,-0.06503460556268692,0.046779800206422806,-0.03624487295746803,0.026882046833634377,0.007079397793859243,0.039083439856767654,0.04607211425900459,-0.05008918046951294,0.0035972322802990675,0.032215818762779236,0.00664108619093895
265,"['puoi', 'dirmi', 'se', 'il', 'cancello', 'è', 'chiuso']",one_yesno,0.2714196741580963,-0.27609750628471375,-0.2930324971675873,-0.022306855767965317,-0.2241607904434204,-0.08878632634878159,-0.15309028327465057,0.1221393272280693,-0.012630795128643513,-0.015720587223768234,0.002387308282777667,-0.2542669475078583,-0.0593750886619091,0.08068589866161346,-0.07241196930408478,0.13970574736595154,0.05075940862298012,-0.19194921851158142,0.1772264987230301,-0.08965373039245605,0.008056803606450558,0.1168975830078125,-0.06398611515760422,-0.0497506782412529,-0.12147194892168045,-0.18820486962795258,0.12769272923469543,-0.020972659811377525,0.09320945292711258,0.0854249969124794,0.025024505332112312,0.09456761181354523,-0.0983923152089119,0.07598036527633667,0.044540680944919586,0.02324529178440571,-0.02045307867228985,0.1121947318315506,-0.2697831094264984,-0.07777255028486252,-0.02982543781399727,0.11528901755809784,0.13176696002483368,0.059089820832014084,0.0341535359621048,0.17263194918632507,0.07909370213747025,0.025617826730012894,-0.034522246569395065,0.08278675377368927,0.10463028401136398,-0.034688882529735565,-0.1357356160879135,0.015816891565918922,-0.05424555018544197,-0.03164174407720566,0.06636460870504379,-0.018695365637540817,-0.11503372341394424,-0.04841182380914688,0.10116518288850784,0.013934704475104809,-0.02859478071331978,0.023452702909708023,-0.046779997646808624,-0.09513415396213531,0.08434991538524628,-0.007873572409152985,-0.021751772612333298,-0.09907349199056625,-0.0067216320894658566,2.0854175090789795e-05,0.047503042966127396,-0.023960251361131668,0.05227562412619591,-0.023607950657606125,-0.010572218336164951,0.04478289559483528,-0.033552926033735275,0.09974982589483261,0.08702638000249863,0.01836167275905609,-0.02080013044178486,-0.14026282727718353,-0.09499017894268036,-0.07210380584001541,-0.06322196125984192,-0.045279841870069504,-0.08079304546117783,0.004261635709553957,0.0325985923409462,-0.04942598566412926,-0.03860393166542053,-0.06659641116857529,0.15876922011375427,0.06986416131258011,-0.060282181948423386,0.11017179489135742,-0.05423353984951973,0.03549353405833244
266,"['sono', 'spenti', 'custom_name', 'nel', 'custom_area']",one_yesno,0.17353177070617676,-0.032924819737672806,-0.03573640435934067,-0.028060048818588257,0.05800587683916092,0.0018588468665257096,0.08868643641471863,0.029370810836553574,-0.07986360788345337,-0.029832890257239342,0.002827842952683568,-0.07900440692901611,0.001324862940236926,0.11561910808086395,-0.015979886054992676,0.017541706562042236,0.0739075094461441,-0.07073146104812622,0.054808445274829865,-0.023360859602689743,-0.024875469505786896,0.05501129478216171,0.0017358710756525397,-0.028029505163431168,-0.011496749706566334,-0.051645923405885696,-0.017484428361058235,-0.03226213529706001,0.0933745950460434,0.029704580083489418,0.019366726279258728,0.06838472187519073,-0.04143235832452774,0.012968458235263824,0.0294676311314106,-0.0023371700663119555,0.14468683302402496,0.21835236251354218,-0.2190278023481369,-0.08988944441080093,-0.05643843486905098,-0.04405701905488968,-0.010656528174877167,0.03285173699259758,0.005070925690233707,-0.04693138599395752,-0.0013654454378411174,0.04385638236999512,0.0026928894221782684,-0.010951702482998371,0.016089564189314842,0.016716569662094116,-0.03341440111398697,0.050502121448516846,-0.025866668671369553,0.01188244391232729,0.0392412506043911,0.005741538479924202,-0.01788884587585926,-0.02446167729794979,-0.029330801218748093,-0.06588371843099594,-0.025920551270246506,0.06500369310379028,-0.08039504289627075,0.007449398282915354,-0.006391820963472128,-0.018833884969353676,-0.008936235681176186,-0.032381821423769,-0.03608710691332817,0.011490309610962868,-2.4926290279836394e-05,0.011756198480725288,-0.0014585070312023163,-0.010507048107683659,0.020636308938264847,0.03718378394842148,0.04356333240866661,0.06137339398264885,0.01326320506632328,-0.02016051486134529,0.011190474033355713,-0.046959489583969116,0.005220393184572458,-0.024183426052331924,0.0439615473151207,-0.02121962048113346,0.009906730614602566,0.013760892674326897,0.042030081152915955,0.010841203853487968,0.0023088925518095493,0.01373775489628315,0.039550989866256714,-0.002954490017145872,0.0008745953673496842,-0.013818579725921154,0.01776299811899662,-0.02989647351205349
267,"['la', 'finestra', 'nella', 'custom_area', 'è', 'chiusa']",one_yesno,0.2457444667816162,-0.1616043895483017,-0.202450692653656,-0.08235166221857071,-0.060674477368593216,-0.0858105942606926,-0.14258083701133728,0.1253690868616104,0.029933376237750053,0.15826766192913055,0.012127467431128025,-0.021265508607029915,-0.12792421877384186,0.07052028179168701,-0.03223730996251106,0.24107354879379272,0.14485059678554535,-0.15419767796993256,0.017350273206830025,-0.09243442863225937,0.04835851117968559,0.07315637916326523,-0.12131800502538681,-0.028773389756679535,-0.12764479219913483,-0.060417789965867996,0.033011097460985184,-0.03200172260403633,0.129830464720726,0.12616325914859772,0.058442652225494385,0.0031547576654702425,-0.07124047726392746,0.0508929006755352,0.01228406187146902,0.03453708812594414,0.07279974222183228,0.22630785405635834,-0.09969577193260193,0.04944790527224541,0.02576017566025257,0.06623249500989914,0.13569208979606628,0.11079389601945877,0.04208328202366829,0.13168679177761078,0.051021065562963486,0.09972276538610458,-0.008069227449595928,0.0838044062256813,0.08483264595270157,-0.07295956462621689,-0.0965556874871254,-0.02492632158100605,-0.05136829614639282,-0.05885990336537361,0.03456943854689598,-0.01508606132119894,-0.10675723105669022,0.03973846510052681,0.0683971419930458,0.039318058639764786,-0.0032499313820153475,-0.018374696373939514,-0.10305904597043991,-0.0738845244050026,0.06421813368797302,-0.042523566633462906,0.03176784887909889,-0.025453342124819756,-0.024809909984469414,0.027746101841330528,-0.0077329459600150585,-0.023091355338692665,0.04293130710721016,-0.00042854496859945357,0.004510491155087948,-0.01900140941143036,-0.07446678727865219,0.13152217864990234,0.031694453209638596,-0.015260218642652035,0.03551136702299118,-0.04303385689854622,-0.07487670332193375,-0.03754401579499245,-0.026250084862113,-0.0268230140209198,-0.06417381018400192,-0.02518288977444172,0.00684351334348321,-0.031382475048303604,0.017940042540431023,-0.05943939462304115,0.06281190365552902,0.08179939538240433,-0.0728379413485527,0.07879269868135452,-0.08817561715841293,0.061691511422395706
268,"['dimmi', 'se', 'è', 'acceso', 'custom_name']",one_yesno,0.22035560011863708,-0.2688523232936859,-0.2562275528907776,-0.0065943100489676,-0.24906551837921143,-0.09327653795480728,-0.148622065782547,0.0870603546500206,-0.06378819048404694,-0.007821435108780861,0.02832222543656826,-0.2078963816165924,-0.12149649858474731,0.10944464057683945,-0.04954368621110916,0.2061772644519806,-0.00871056504547596,-0.2370230257511139,0.1367902010679245,-0.12269715964794159,0.009355579502880573,0.09412410110235214,-0.018333707004785538,-0.02331952191889286,-0.13598468899726868,-0.15469218790531158,0.09300166368484497,-0.0318484753370285,0.1227165088057518,0.11425857245922089,-0.007330855820327997,0.07358121126890182,-0.05436595529317856,0.061077527701854706,0.0605267696082592,0.030052825808525085,-0.011157477274537086,0.12892773747444153,-0.14888706803321838,-0.04071030393242836,0.03920527175068855,0.05745162442326546,0.12445652484893799,-0.008183570578694344,0.042491525411605835,0.1797143518924713,0.041894473135471344,0.05889831855893135,0.003348427591845393,0.08663740009069443,0.09619073569774628,-0.00359039893373847,-0.14266864955425262,-0.012188078835606575,-0.057515840977430344,-0.03419093042612076,0.09971417486667633,-0.08824771642684937,-0.16409286856651306,-0.01083020493388176,0.05993001535534859,0.05011298507452011,-0.013247308321297169,0.002235123421996832,-0.03919437155127525,-0.12311941385269165,0.08759789168834686,0.03637925535440445,0.0232758317142725,-0.10263603925704956,-0.020472217351198196,-0.044228896498680115,0.05775076150894165,-0.018827728927135468,0.05953703075647354,-0.0630413293838501,-0.08446106314659119,0.022291725501418114,-0.012255768291652203,0.09731891006231308,0.08856023848056793,0.04436170682311058,-0.03389006108045578,-0.1272577941417694,-0.08982793986797333,-0.0796218067407608,-0.05033811181783676,-0.0688505619764328,-0.03399640694260597,0.03477185219526291,0.08905273675918579,-0.021747883409261703,-0.01867608167231083,-0.058507658541202545,0.12088863551616669,0.058265529572963715,-0.04810379818081856,0.06669270247220993,-0.0470099076628685,0.0296358373016119
269,"['finestre', 'sono', 'aperte']",one_yesno,0.15890711545944214,-0.07915722578763962,0.06189367175102234,0.04187746345996857,0.05287185683846474,0.024774199351668358,0.17388717830181122,-0.012414074502885342,-0.08344575762748718,-0.014339546672999859,-0.035980112850666046,-0.03324470296502113,-0.003992551006376743,0.07695009559392929,0.06874731183052063,0.07551259547472,0.0415525808930397,-0.033447280526161194,0.012587307952344418,-0.03226472809910774,0.05089448392391205,0.08895718306303024,0.0779612585902214,-0.06279739737510681,0.021926671266555786,-0.10674949735403061,0.025238702073693275,-0.0609271265566349,0.010603442788124084,0.01615677960216999,0.019311005249619484,0.060474563390016556,-0.001964603317901492,0.04887982830405235,0.076286680996418,-0.015495489351451397,0.10626582056283951,0.19628167152404785,-0.21823018789291382,-0.11590925604104996,-0.007170535624027252,-0.030055126175284386,0.009514964185655117,0.004279887769371271,-0.05576238036155701,-0.08918607980012894,-0.03554276004433632,0.016645299270749092,0.04682254418730736,-0.01829572580754757,0.02553957886993885,-0.012703320942819118,-0.06082410737872124,0.038253456354141235,-0.014582674019038677,0.010924406349658966,0.09317642450332642,-0.023067904636263847,-0.03162134066224098,0.030345501378178596,-0.03819267451763153,-0.06692969053983688,0.020259013399481773,0.03458606079220772,-0.027636440470814705,0.020629173144698143,-0.04036799073219299,0.01862150989472866,-0.01714867167174816,0.015023876912891865,-0.0329451858997345,0.022386766970157623,-0.011169006116688251,-0.0064230249263346195,-0.002747969003394246,-0.04013295844197273,0.03319136053323746,0.06182760000228882,0.05954582616686821,0.04532892629504204,0.03398891165852547,-0.04600384831428528,0.0026449512224644423,-0.05341893434524536,0.005208452697843313,-0.03351908549666405,-0.040284689515829086,-8.443308615824208e-05,-0.02267378568649292,-0.04351058602333069,0.03068237192928791,-0.023310398682951927,0.030479511246085167,-0.011634591966867447,0.02772519737482071,0.02447761595249176,-0.022098133340477943,-0.002942320890724659,0.03255075216293335,0.004466220736503601
270,"['sono', 'aperte', 'veneziane']",one_yesno,0.15842725336551666,-0.05979852005839348,0.07854422926902771,0.011400283314287663,0.035891663283109665,0.017330341041088104,0.18083147704601288,-0.014731119386851788,-0.09732747822999954,-0.00574821000918746,-0.009624327532947063,-0.05057147145271301,-0.016153980046510696,0.07914822548627853,0.0789947658777237,0.07258103042840958,0.04166216775774956,-0.06478569656610489,-0.009401069022715092,0.0009916251292452216,0.04597964882850647,0.05216653645038605,0.0727844312787056,-0.0283691193908453,0.024000801146030426,-0.09596525877714157,0.036725301295518875,-0.03379946947097778,0.0070626274682581425,0.0003078604640904814,0.022629762068390846,0.04974794760346413,-0.019497748464345932,0.04442746564745903,0.0958496704697609,-0.018392959609627724,0.08103150129318237,0.20614926517009735,-0.21733705699443817,-0.1430538296699524,-0.02344351075589657,-0.009400851093232632,0.025549406185746193,-0.005747716873884201,-0.06942814588546753,-0.07650845497846603,-0.03874186798930168,-0.023315630853176117,0.038077693432569504,-0.01748131960630417,-0.001598817645572126,-0.016771754249930382,-0.05067026615142822,0.050363391637802124,-0.01438100915402174,0.019770950078964233,0.0740128830075264,-0.018695304170250893,-0.03586156293749809,0.0377446748316288,-0.04074382409453392,-0.07230212539434433,0.005095039028674364,0.048804789781570435,-0.022883957251906395,0.007572302129119635,-0.05442999675869942,0.020992396399378777,-0.03167480230331421,0.010989331640303135,-0.022564267739653587,0.0016953517915681005,7.903048390289769e-05,-0.007896403782069683,0.006874684244394302,-0.040895506739616394,0.037198010832071304,0.056119900196790695,0.0614534467458725,0.06074559688568115,0.05097408965229988,-0.039705947041511536,0.013188729993999004,-0.036219727247953415,-0.0013414444401860237,-0.043417733162641525,-0.0427270233631134,-0.0020963542629033327,-0.03225218877196312,-0.027369817718863487,0.02212086319923401,-0.01690496690571308,0.03292618691921234,-0.010347218252718449,0.024734146893024445,0.01400637999176979,-0.00444817403331399,-0.0097239064052701,0.04385069012641907,-0.004954153206199408
271,"['puoi', 'dirmi', 'se', 'sono', 'aperte', 'le', 'persiane']",one_yesno,0.27220314741134644,-0.2933266758918762,-0.09214557707309723,0.06873095780611038,-0.15369321405887604,-0.10797734558582306,0.23413915932178497,-0.06864672154188156,-0.09483955800533295,0.0059676808305084705,-0.07271552830934525,-0.07308126240968704,-0.08921501785516739,0.05028824135661125,0.08246540278196335,0.2585439383983612,0.019149186089634895,-0.14820101857185364,0.0840151309967041,-0.02709895372390747,0.06647887080907822,0.1388138383626938,0.013349746353924274,0.014669409953057766,-0.0036814792547374964,-0.19610466063022614,0.1550535410642624,-0.014385255053639412,0.018430480733513832,0.06969375908374786,0.03807901591062546,0.08228500932455063,-0.059554390609264374,0.03560400381684303,0.02042352221906185,0.04406203702092171,-0.0011795929167419672,0.21745474636554718,-0.259631484746933,-0.13150466978549957,0.03925880789756775,0.029853934422135353,0.05497356504201889,0.0497785285115242,-0.14828215539455414,0.08046573400497437,0.018831169232726097,0.000955042545683682,-0.01986362412571907,0.02855166792869568,0.08271611481904984,0.009629898704588413,-0.10379792749881744,0.04878764972090721,-0.017845680937170982,-0.019126074388623238,0.09048710018396378,-0.10364481061697006,-0.04581556096673012,-0.004035355057567358,0.043273381888866425,-0.0054945615120232105,0.037683095782995224,0.02198362909257412,-0.08132928609848022,-0.03443334251642227,0.06134197115898132,-0.006234645843505859,-0.03940147906541824,-0.06684064120054245,0.0014923587441444397,0.016515567898750305,0.05720750615000725,-0.03816733881831169,0.02382718399167061,-0.008828790858387947,0.015064866282045841,0.06621074676513672,0.004593674559146166,0.07211683690547943,0.05610048398375511,0.06984711438417435,-0.03947192057967186,-0.1187896877527237,-0.06517350673675537,-0.06407245248556137,-0.08592008799314499,-0.0371064655482769,-0.05814141035079956,0.004326843656599522,0.03256453201174736,-0.0655684545636177,-0.015845566987991333,-0.04762529954314232,0.16051699221134186,0.04959149286150932,-0.09056397527456284,0.08965758234262466,-0.017827631905674934,-0.00524353189393878
272,"['è', 'aperta', 'la', 'veneziana', 'nello', 'custom_area']",one_yesno,0.25398096442222595,-0.14309148490428925,-0.1961585283279419,-0.08381988853216171,-0.06499163061380386,-0.08238853514194489,-0.14797855913639069,0.12030058354139328,0.022258253768086433,0.1640140563249588,0.02629091590642929,-0.05512583255767822,-0.12425398081541061,0.0839846208691597,-0.02332247607409954,0.19457507133483887,0.13378675282001495,-0.17828255891799927,0.03461141884326935,-0.07743319869041443,0.044591281563043594,0.06407719105482101,-0.12844020128250122,-0.016735313460230827,-0.09976232051849365,-0.05746312439441681,0.049691636115312576,-0.014689368195831776,0.11959021538496017,0.10051319748163223,0.03916450962424278,-0.010750877670943737,-0.09269144386053085,0.06101688742637634,0.02118273265659809,0.04406878352165222,0.0617653913795948,0.2113666981458664,-0.11858174204826355,0.018733477219939232,0.04262310266494751,0.05745662376284599,0.14524832367897034,0.07866526395082474,0.052366334944963455,0.12992815673351288,0.05636140704154968,0.08123084157705307,-0.014149066992104053,0.08192478865385056,0.07799337059259415,-0.046700265258550644,-0.0760522410273552,-0.022543029859662056,-0.05134395882487297,-0.052157748490571976,0.03472974896430969,-0.0030318943317979574,-0.10779272764921188,0.031017033383250237,0.07449276000261307,0.024577615782618523,-0.028511861339211464,0.001181071624159813,-0.07984543591737747,-0.08349262923002243,0.06241289898753166,-0.04134173318743706,0.02498149685561657,-0.03698788210749626,-0.01400931179523468,-0.011925614438951015,0.013356399722397327,-0.018846433609724045,0.0636255145072937,-0.013074860908091068,0.008444796316325665,-0.019299587234854698,-0.06793860346078873,0.12791340053081512,0.04692797735333443,-0.015667036175727844,0.022973423823714256,-0.04032690078020096,-0.0875951424241066,-0.028064517304301262,-0.037326592952013016,-0.02765990048646927,-0.06710393726825714,-0.026589056476950645,0.014784283004701138,-0.026626741513609886,0.02477816306054592,-0.040358737111091614,0.06042772904038429,0.07094108313322067,-0.08136113733053207,0.07283893972635269,-0.07863777130842209,0.0538068525493145
273,"['puoi', 'dirmi', 'se', 'la', 'persiana', 'è', 'aperta', 'nel', 'custom_area']",one_yesno,0.2839195132255554,-0.21125024557113647,-0.22086738049983978,-0.03507916256785393,-0.13436809182167053,-0.08527871966362,-0.09176623076200485,0.09052787721157074,-0.01673252135515213,0.06496314704418182,0.01623777486383915,-0.09485659748315811,-0.11882635205984116,0.06489259004592896,0.00121162214782089,0.21620546281337738,0.050956711173057556,-0.1951928585767746,0.11043903231620789,-0.06947144865989685,0.03850362449884415,0.08439677208662033,-0.09590423107147217,-0.0018969805678352714,-0.09713822603225708,-0.10084673017263412,0.07477573305368423,-0.02567923441529274,0.11255460232496262,0.12100320309400558,0.03445132449269295,0.03707560524344444,-0.09419409930706024,0.04309465363621712,0.0030023856088519096,0.04295700415968895,0.05106447637081146,0.2619182765483856,-0.18153898417949677,-0.0363042913377285,0.015802554786205292,0.061759158968925476,0.102166548371315,0.053117699921131134,0.033075351268053055,0.1396753191947937,0.0596625953912735,0.049860041588544846,-0.02685651183128357,0.07805106043815613,0.0822780430316925,-0.01996232196688652,-0.1093297228217125,0.0036277074832469225,-0.0635816752910614,-0.049223627895116806,0.040559012442827225,-0.00979350134730339,-0.08991530537605286,-0.017488833516836166,0.07096380740404129,0.008335519582033157,-0.012649950571358204,0.017688028514385223,-0.0930081158876419,-0.06470105797052383,0.07608898729085922,-0.035096339881420135,0.008086004294455051,-0.08242779225111008,-0.016139669343829155,0.010801327414810658,0.04567675292491913,-0.030851125717163086,0.0651070773601532,-0.0332498624920845,-0.01274150237441063,0.024678733199834824,-0.047083593904972076,0.11251960694789886,0.039085276424884796,0.03548871725797653,-0.0027559935115277767,-0.07269641757011414,-0.06779056042432785,-0.07199560105800629,-0.06299927085638046,-0.04017265886068344,-0.058421775698661804,0.00974019430577755,0.04720804840326309,-0.032440897077322006,-0.0016461275517940521,-0.025919407606124878,0.11729910969734192,0.06194141134619713,-0.06714402884244919,0.08123646676540375,-0.07494087517261505,0.007838060148060322
274,"['la', 'porta', 'in', 'custom_area', 'è', 'aperta']",one_yesno,0.32280269265174866,-0.23326905071735382,-0.24667960405349731,-0.11427047848701477,-0.047505300492048264,-0.11445637792348862,-0.13975057005882263,0.15416459739208221,0.06207255646586418,0.2148488312959671,0.03764057531952858,-0.09787742048501968,-0.14779891073703766,0.09537014365196228,-0.04942987486720085,0.27034780383110046,0.22356216609477997,-0.20428407192230225,0.07273121178150177,-0.0747029036283493,0.047756608575582504,0.09138864278793335,-0.14781709015369415,-0.013715117238461971,-0.13713084161281586,-0.10098416358232498,0.082061268389225,-0.016899071633815765,0.14199228584766388,0.09723518043756485,0.09777272492647171,0.035557787865400314,-0.09159466624259949,0.08836919069290161,0.03931427374482155,0.06649261713027954,-0.004002436995506287,0.24987073242664337,-0.13842134177684784,0.06203453615307808,0.03058742918074131,0.08237536996603012,0.14790551364421844,0.13055811822414398,0.01051332801580429,0.22778277099132538,0.06554799526929855,0.08906690031290054,-0.03266233950853348,0.09223370999097824,0.12858258187770844,-0.08148616552352905,-0.16574853658676147,-0.027808940038084984,-0.07215502113103867,-0.06655226647853851,0.037282317876815796,0.0025572851300239563,-0.12160781025886536,0.07840944081544876,0.08417726308107376,0.048051103949546814,-0.024794260039925575,-0.03853362798690796,-0.06175871565937996,-0.07460009306669235,0.09255928546190262,-0.07065480202436447,0.04244585707783699,-0.0525197796523571,-0.029192661866545677,0.009838801808655262,-0.04201967641711235,-0.031948480755090714,0.09878388047218323,-0.024136045947670937,0.022784365341067314,0.0055489311926066875,-0.0998258888721466,0.09669319540262222,0.04582366347312927,0.018237026408314705,0.07209698110818863,-0.08225902169942856,-0.08740212768316269,-0.04463263228535652,-0.06359700113534927,-0.03656893968582153,-0.036866795271635056,-0.04752791300415993,0.030852260068058968,-0.05280687287449837,0.10323476046323776,-0.11929422616958618,0.10625015944242477,0.08111698925495148,-0.1070433259010315,0.05196785554289818,-0.1022818461060524,0.10303542017936707
275,"['puoi', 'dirmi', 'se', 'sono', 'aperte', 'saracinesche']",one_yesno,0.2046285718679428,-0.2041609287261963,-0.08624986559152603,0.07182751595973969,-0.14476388692855835,-0.01710444502532482,0.08934224396944046,-0.014157906174659729,-0.06412110477685928,-0.08220827579498291,-0.034760527312755585,-0.10428807139396667,-0.052053969353437424,0.05344676598906517,0.058478910475969315,0.16240546107292175,-0.04732879623770714,-0.12336502224206924,0.09954889863729477,-0.06692192703485489,0.045424774289131165,0.07780235260725021,0.01277571264654398,0.005767023656517267,-0.03165670111775398,-0.13377775251865387,0.05553402006626129,-0.06778077036142349,0.026903733611106873,0.07234779745340347,0.007035705726593733,0.07766018807888031,-0.027031829580664635,0.009167913347482681,0.013227867893874645,0.014722662977874279,0.0230674147605896,0.2318040132522583,-0.23278166353702545,-0.12320192903280258,-0.012268275953829288,0.019155515357851982,0.01581646129488945,-0.02916087955236435,-0.06192717328667641,0.029838405549526215,0.014828233979642391,-0.013648425228893757,-0.016941657289862633,0.03382646664977074,0.034218695014715195,0.010221133008599281,-0.0953054204583168,0.027027441188693047,-0.03967410326004028,-0.012954679317772388,0.0853460431098938,-0.03669515624642372,-0.04434344172477722,0.0008840297232382,0.02017422765493393,-0.03583017364144325,0.034049104899168015,0.03439059108495712,-0.05337609350681305,-0.009717347100377083,0.02062731422483921,-0.006020247470587492,-0.015216119587421417,-0.04772786796092987,-0.013474725186824799,0.004389020148664713,0.06627696752548218,-0.010144999250769615,0.0481329970061779,-0.04227213189005852,-0.0026348382234573364,0.053738489747047424,0.028782255947589874,0.07366623729467392,0.05115656927227974,0.043866802006959915,-0.031643811613321304,-0.09688103944063187,-0.007433127146214247,-0.07834029197692871,-0.07222381979227066,-0.029367106035351753,-0.0258665531873703,0.0027880456764250994,0.046701330691576004,-0.0209868922829628,-0.01728389598429203,-0.006968814413994551,0.11883637309074402,0.025340305641293526,-0.03648301586508751,0.050185177475214005,-0.002600656822323799,-0.026012681424617767
276,"['dimmi', 'se', 'la', 'tapparella', 'nel', 'custom_area', 'è', 'chiusa']",one_yesno,0.2677105665206909,-0.23174948990345,-0.21950986981391907,-0.05112340673804283,-0.1488645076751709,-0.12434206902980804,-0.10747583210468292,0.10210920870304108,-0.008131518959999084,0.07350770384073257,0.007887650281190872,-0.11288553476333618,-0.12236622720956802,0.07567659020423889,-0.03799492493271828,0.25418221950531006,0.09002768248319626,-0.20051710307598114,0.08166135847568512,-0.0928218811750412,0.01664012484252453,0.08271446824073792,-0.08140204846858978,-0.01360693946480751,-0.1362755000591278,-0.10456743836402893,0.07599681615829468,-0.030555587261915207,0.1282002329826355,0.13729509711265564,0.00949585810303688,0.0536808967590332,-0.08022526651620865,0.056172288954257965,0.021257303655147552,0.04651867598295212,0.04464120417833328,0.24247224628925323,-0.14719632267951965,0.012055275961756706,0.018079757690429688,0.06235257536172867,0.12564291059970856,0.07981526106595993,0.0450286939740181,0.1935579478740692,0.05975605919957161,0.07023262977600098,-0.0021259435452520847,0.08299459517002106,0.08762704581022263,-0.03825250640511513,-0.12568645179271698,0.0031599109061062336,-0.06325346976518631,-0.053923968225717545,0.03267230466008186,-0.03679443895816803,-0.12646031379699707,-0.023384392261505127,0.07373479008674622,0.03425092250108719,-0.036977630108594894,0.00181258050724864,-0.08014427870512009,-0.09826473891735077,0.09006655216217041,-0.027140812948346138,0.01629800722002983,-0.07776524126529694,-0.018886564299464226,0.006005101837217808,0.034088023006916046,-0.03275793045759201,0.0627388283610344,-0.018920153379440308,-0.025529291480779648,0.0010918602347373962,-0.06325453519821167,0.11878935247659683,0.039603959769010544,0.050103530287742615,-0.003467199858278036,-0.08854013681411743,-0.08643150329589844,-0.06608455628156662,-0.0298337209969759,-0.04248408228158951,-0.06461028009653091,0.008615974336862564,0.051083870232105255,-0.029481519013643265,-0.0035939773079007864,-0.05115301162004471,0.11123199760913849,0.06885778903961182,-0.07912768423557281,0.06987469643354416,-0.07524240761995316,0.012599307112395763
